iter	RMSE
1682	246.7791762
1683	246.7181363
1684	246.655313
1685	246.5899464
1686	246.5285915
1687	246.4658615
1688	246.4014294
1689	246.3340077
1690	246.2737543
1691	246.2162879
1692	246.1544674
1693	246.0936727
1694	246.0348783
1695	245.965932
1696	245.9080356
1697	245.8447846
1698	245.7936264
1699	245.7281975
1700	245.6670636
1701	245.6114795
1702	245.5515479
1703	245.4844042
1704	245.425271
1705	245.3718326
1706	245.3144378
1707	245.2564303
1708	245.2006238
1709	245.135997
1710	245.0692129
1711	245.0061947
1712	244.9525208
1713	244.89368
1714	244.8332225
1715	244.7759342
1716	244.7261624
1717	244.6704006
1718	244.6242127
1719	244.5599208
1720	244.5003495
1721	244.4422673
1722	244.3865072
1723	244.3284872
1724	244.2637169
1725	244.2006368
1726	244.1410279
1727	244.0748036
1728	244.0195201
1729	243.9563532
1730	243.9022314
1731	243.8418094
1732	243.7924237
1733	243.7367326
1734	243.6797999
1735	243.6282637
1736	243.5776933
1737	243.5148166
1738	243.4564091
1739	243.400869
1740	243.3434385
1741	243.2975017
1742	243.2399396
1743	243.1878441
1744	243.1315812
1745	243.0790325
1746	243.0236432
1747	242.9664751
1748	242.8994873
1749	242.8302837
1750	242.769879
1751	242.7199928
1752	242.6605579
1753	242.6002357
1754	242.5419259
1755	242.4788306
1756	242.4151302
1757	242.3548721
1758	242.2952032
1759	242.2405537
1760	242.1801056
1761	242.1263811
1762	242.0703496
1763	242.008205
1764	241.9473779
1765	241.8932378
1766	241.8365413
1767	241.775692
1768	241.7187107
1769	241.6736768
1770	241.6098809
1771	241.5488271
1772	241.4923092
1773	241.4438574
1774	241.3860061
1775	241.3347733
1776	241.2798602
1777	241.2192255
1778	241.1652802
1779	241.1056586
1780	241.0484041
1781	240.9894846
1782	240.9311312
1783	240.8797484
1784	240.821931
1785	240.7692252
1786	240.7177039
1787	240.6612277
1788	240.5940315
1789	240.5395479
1790	240.496316
1791	240.4389761
1792	240.3822603
1793	240.3215472
1794	240.2703393
1795	240.2174613
1796	240.1656856
1797	240.1103646
1798	240.0586608
1799	240.0008422
1800	239.9489342
1801	239.8938836
1802	239.8353316
1803	239.7893219
1804	239.7352019
1805	239.6829737
1806	239.6250693
1807	239.5664857
1808	239.5006468
1809	239.4433761
1810	239.3806578
1811	239.3199755
1812	239.2842295
1813	239.2251959
1814	239.1732932
1815	239.1195698
1816	239.0634964
1817	239.0026633
1818	238.9422353
1819	238.8903375
1820	238.8325996
1821	238.7870421
1822	238.7290601
1823	238.6598236
1824	238.604105
1825	238.5485345
1826	238.4950776
1827	238.434692
1828	238.3730946
1829	238.3194989
1830	238.2619519
1831	238.2037592
1832	238.1535057
1833	238.1013708
1834	238.0534452
1835	237.9979716
1836	237.9385279
1837	237.8849574
1838	237.8274467
1839	237.7682888
1840	237.7143346
1841	237.6596934
1842	237.6168163
1843	237.5565783
1844	237.4987689
1845	237.4384555
1846	237.3833048
1847	237.3279398
1848	237.2823963
1849	237.2184824
1850	237.1732489
1851	237.1239726
1852	237.0692052
1853	237.0115167
1854	236.9572831
1855	236.9013363
1856	236.8502429
1857	236.7931634
1858	236.7359427
1859	236.684351
1860	236.6282067
1861	236.5763342
1862	236.5158769
1863	236.4655367
1864	236.4123232
1865	236.3575996
1866	236.2986087
1867	236.2370775
1868	236.1852321
1869	236.139099
1870	236.0813549
1871	236.0273104
1872	235.9701852
1873	235.9140331
1874	235.8697387
1875	235.8123746
1876	235.7606371
1877	235.705027
1878	235.6550363
1879	235.6128982
1880	235.5622886
1881	235.5135332
1882	235.4594728
1883	235.4111183
1884	235.3557484
1885	235.3007103
1886	235.2405218
1887	235.1778611
1888	235.1249104
1889	235.0683924
1890	235.0093129
1891	234.950907
1892	234.9005484
1893	234.8582497
1894	234.8016791
1895	234.7397755
1896	234.6752045
1897	234.6195026
1898	234.5643344
1899	234.5015294
1900	234.4547214
1901	234.3975479
1902	234.3472145
1903	234.2888822
1904	234.2303781
1905	234.1760384
1906	234.1261585
1907	234.0666878
1908	234.0127221
1909	233.9591832
1910	233.9041425
1911	233.8483209
1912	233.7968165
1913	233.7368227
1914	233.6792407
1915	233.6222977
1916	233.5612884
1917	233.5048546
1918	233.4523794
1919	233.3931502
1920	233.3531129
1921	233.3046834
1922	233.2548004
1923	233.1935957
1924	233.1423171
1925	233.0913073
1926	233.0408927
1927	232.9901871
1928	232.9463588
1929	232.9060588
1930	232.8567205
1931	232.8031356
1932	232.7522723
1933	232.6947136
1934	232.657486
1935	232.5979133
1936	232.5398543
1937	232.500097
1938	232.4533271
1939	232.3981679
1940	232.3444245
1941	232.2915338
1942	232.2427301
1943	232.1882489
1944	232.1369198
1945	232.080776
1946	232.0258168
1947	231.9744756
1948	231.9103149
1949	231.8603112
1950	231.811099
1951	231.7512607
1952	231.7061037
1953	231.6555853
1954	231.595032
1955	231.5375115
1956	231.4904289
1957	231.4458135
1958	231.3897596
1959	231.3365281
1960	231.2836699
1961	231.2362521
1962	231.1882243
1963	231.1440945
1964	231.0889402
1965	231.0295702
1966	230.9771126
1967	230.9251337
1968	230.8736161
1969	230.8353513
1970	230.7812687
1971	230.7277698
1972	230.6704947
1973	230.6118716
1974	230.5585403
1975	230.5096328
1976	230.45492
1977	230.4095049
1978	230.35405
1979	230.3071612
1980	230.2555025
1981	230.2134678
1982	230.1639522
1983	230.1143228
1984	230.0649443
1985	230.018014
1986	229.9672904
1987	229.9148436
1988	229.8594746
1989	229.8090887
1990	229.7594476
1991	229.7098143
1992	229.6665293
1993	229.614315
1994	229.5630648
1995	229.5085281
1996	229.4563814
1997	229.4026079
1998	229.3456363
1999	229.2845011
2000	229.2275709
2001	229.1729146
2002	229.1145938
2003	229.066529
2004	229.0164998
2005	228.9664241
2006	228.9199679
2007	228.8616216
2008	228.8113683
2009	228.7556001
2010	228.7095445
2011	228.6532443
2012	228.596514
2013	228.5469886
2014	228.4895277
2015	228.4329249
2016	228.379774
2017	228.329667
2018	228.281909
2019	228.2360459
2020	228.1880831
2021	228.1391902
2022	228.0841478
2023	228.0332303
2024	227.9865789
2025	227.9366952
2026	227.8855698
2027	227.830831
2028	227.7828415
2029	227.7322482
2030	227.6789674
2031	227.6342701
2032	227.5765204
2033	227.5309492
2034	227.4856278
2035	227.436279
2036	227.3876418
2037	227.3363888
2038	227.2755031
2039	227.2287703
2040	227.1761311
2041	227.1323935
2042	227.0811021
2043	227.0281338
2044	226.9756031
2045	226.9280014
2046	226.8802087
2047	226.831503
2048	226.7832678
2049	226.7365742
2050	226.6782561
2051	226.6282706
2052	226.5795962
2053	226.5249573
2054	226.4752383
2055	226.4228711
2056	226.3697648
2057	226.3243286
2058	226.2763798
2059	226.2298827
2060	226.1802675
2061	226.1269052
2062	226.0791794
2063	226.0299002
2064	225.9857397
2065	225.9402421
2066	225.8943706
2067	225.8569358
2068	225.8014114
2069	225.7543744
2070	225.7029661
2071	225.6541723
2072	225.6022598
2073	225.5486939
2074	225.497706
2075	225.449294
2076	225.3987925
2077	225.3425895
2078	225.2912107
2079	225.2412292
2080	225.1918596
2081	225.1410667
2082	225.0889525
2083	225.0413208
2084	224.992721
2085	224.9428663
2086	224.8925327
2087	224.8393614
2088	224.786072
2089	224.7419158
2090	224.6847257
2091	224.6331536
2092	224.5826931
2093	224.537228
2094	224.4912673
2095	224.4460669
2096	224.4015992
2097	224.3451573
2098	224.2929573
2099	224.2490453
2100	224.204567
2101	224.1608018
2102	224.1134973
2103	224.0676276
2104	224.0174066
2105	223.9653875
2106	223.9207964
2107	223.8747724
2108	223.8322287
2109	223.775624
2110	223.7206253
2111	223.6779762
2112	223.6200843
2113	223.5670786
2114	223.521716
2115	223.4683259
2116	223.4179089
2117	223.3570345
2118	223.3086735
2119	223.2569996
2120	223.2036251
2121	223.1609592
2122	223.1161847
2123	223.0672244
2124	223.0244343
2125	222.976391
2126	222.9205622
2127	222.8729704
2128	222.8294406
2129	222.7740947
2130	222.7257967
2131	222.6795463
2132	222.6248134
2133	222.5860803
2134	222.534684
2135	222.480661
2136	222.4377316
2137	222.387434
2138	222.3365176
2139	222.2980807
2140	222.2436169
2141	222.1983925
2142	222.1541857
2143	222.1173573
2144	222.0628046
2145	222.0172796
2146	221.9685123
2147	221.92012
2148	221.8742072
2149	221.8216029
2150	221.7750754
2151	221.7249744
2152	221.6764891
2153	221.6282783
2154	221.5771023
2155	221.5280175
2156	221.4821701
2157	221.4309357
2158	221.3839167
2159	221.3400029
2160	221.2962429
2161	221.248104
2162	221.2061112
2163	221.1622108
2164	221.1155609
2165	221.065303
2166	221.0134811
2167	220.9628435
2168	220.9149385
2169	220.8744952
2170	220.8273981
2171	220.7835183
2172	220.7291279
2173	220.6782127
2174	220.6327322
2175	220.5881392
2176	220.5360218
2177	220.4886846
2178	220.4429354
2179	220.3967882
2180	220.3435638
2181	220.2975603
2182	220.2529512
2183	220.1943292
2184	220.1478306
2185	220.0986377
2186	220.049997
2187	219.9973279
2188	219.952132
2189	219.9103103
2190	219.8494514
2191	219.8014108
2192	219.7455557
2193	219.6913514
2194	219.6377602
2195	219.5823899
2196	219.5329122
2197	219.4876077
2198	219.4448652
2199	219.4005819
2200	219.3522328
2201	219.3076474
2202	219.265658
2203	219.2134552
2204	219.1722602
2205	219.1310538
2206	219.0822108
2207	219.0424558
2208	219.0005838
2209	218.9586379
2210	218.9098609
2211	218.8665883
2212	218.820951
2213	218.7767981
2214	218.7343275
2215	218.6912964
2216	218.648722
2217	218.6048886
2218	218.5579182
2219	218.5035555
2220	218.4512682
2221	218.4086559
2222	218.3660049
2223	218.3285953
2224	218.2784827
2225	218.2334906
2226	218.1897653
2227	218.1431074
2228	218.1020373
2229	218.0584059
2230	218.0173572
2231	217.9617347
2232	217.9103654
2233	217.8564558
2234	217.8080655
2235	217.766101
2236	217.7222012
2237	217.676889
2238	217.626058
2239	217.5795645
2240	217.535481
2241	217.4920926
2242	217.4468399
2243	217.4072548
2244	217.3615705
2245	217.316598
2246	217.2750019
2247	217.2264923
2248	217.1785987
2249	217.1311331
2250	217.0864848
2251	217.0388008
2252	216.9936184
2253	216.9517673
2254	216.9086902
2255	216.8625262
2256	216.8134967
2257	216.7683453
2258	216.7140685
2259	216.6665625
2260	216.6195937
2261	216.5760197
2262	216.5287437
2263	216.484199
2264	216.4364885
2265	216.3919556
2266	216.3468572
2267	216.3031208
2268	216.2599773
2269	216.2183848
2270	216.181198
2271	216.14218
2272	216.1158488
2273	216.0629061
2274	216.0158343
2275	215.9735821
2276	215.9349849
2277	215.8889914
2278	215.8431968
2279	215.7946763
2280	215.7566477
2281	215.7063477
2282	215.6618349
2283	215.6208323
2284	215.5685802
2285	215.5240004
2286	215.4734186
2287	215.4266506
2288	215.3888565
2289	215.3430119
2290	215.3006989
2291	215.250344
2292	215.2094204
2293	215.1665926
2294	215.1355277
2295	215.0912372
2296	215.0583891
2297	215.0171322
2298	214.9754044
2299	214.9364227
2300	214.8913735
2301	214.8477679
2302	214.7942081
2303	214.7505144
2304	214.7057077
2305	214.6619185
2306	214.6120081
2307	214.5694965
2308	214.5371382
2309	214.4897622
2310	214.4476178
2311	214.4024947
2312	214.353651
2313	214.3038583
2314	214.2600027
2315	214.2105866
2316	214.1710359
2317	214.1207845
2318	214.0727422
2319	214.0254701
2320	213.9842383
2321	213.9384882
2322	213.8930427
2323	213.8495575
2324	213.8055395
2325	213.7584752
2326	213.7094576
2327	213.660381
2328	213.6127304
2329	213.5594068
2330	213.5076404
2331	213.4618822
2332	213.4200787
2333	213.3776886
2334	213.3317541
2335	213.2907045
2336	213.2432837
2337	213.2054456
2338	213.1542479
2339	213.1084309
2340	213.0580394
2341	213.0147509
2342	212.9672423
2343	212.9178537
2344	212.8734776
2345	212.8409922
2346	212.7966419
2347	212.7543345
2348	212.7013519
2349	212.6555768
2350	212.6217995
2351	212.5785675
2352	212.5357285
2353	212.4894551
2354	212.4411225
2355	212.3987743
2356	212.3593377
2357	212.3199781
2358	212.2771661
2359	212.2300517
2360	212.1850971
2361	212.1371314
2362	212.0856171
2363	212.0407449
2364	212.005636
2365	211.9609357
2366	211.9173069
2367	211.8765531
2368	211.8261089
2369	211.7786051
2370	211.7358541
2371	211.6902665
2372	211.644195
2373	211.5993418
2374	211.5601014
2375	211.5141325
2376	211.4740241
2377	211.4313931
2378	211.3947583
2379	211.3447599
2380	211.2999968
2381	211.2584912
2382	211.2093682
2383	211.1619914
2384	211.1266006
2385	211.0815202
2386	211.0395483
2387	210.9997764
2388	210.951208
2389	210.9128185
2390	210.8723984
2391	210.8332365
2392	210.7937219
2393	210.7531126
2394	210.7163222
2395	210.6721179
2396	210.6311191
2397	210.580461
2398	210.5432908
2399	210.5047723
2400	210.4606603
2401	210.4161607
2402	210.3790188
2403	210.3383547
2404	210.3012786
2405	210.2629033
2406	210.2169842
2407	210.1751531
2408	210.1317338
2409	210.089399
2410	210.0503473
2411	210.0024461
2412	209.9726471
2413	209.937316
2414	209.8938183
2415	209.8522028
2416	209.8170133
2417	209.7756204
2418	209.7312383
2419	209.6896718
2420	209.637131
2421	209.5916273
2422	209.550609
2423	209.5091998
2424	209.4638492
2425	209.4254031
2426	209.3808066
2427	209.3380245
2428	209.2923618
2429	209.2566967
2430	209.2138654
2431	209.1730588
2432	209.133827
2433	209.0922664
2434	209.0504111
2435	209.0109657
2436	208.9670279
2437	208.9202495
2438	208.8700042
2439	208.82295
2440	208.7776747
2441	208.7444551
2442	208.7015928
2443	208.6523412
2444	208.6100533
2445	208.577938
2446	208.5304737
2447	208.4929925
2448	208.4484975
2449	208.4029919
2450	208.3624763
2451	208.3229427
2452	208.2854099
2453	208.2359019
2454	208.1932872
2455	208.1522832
2456	208.1093537
2457	208.0680971
2458	208.016301
2459	207.9723827
2460	207.9272727
2461	207.8831031
2462	207.8382105
2463	207.7993422
2464	207.7551659
2465	207.7177075
2466	207.6783821
2467	207.635035
2468	207.5881149
2469	207.5490523
2470	207.5196105
2471	207.4736661
2472	207.4405745
2473	207.398185
2474	207.3487093
2475	207.3118565
2476	207.2616777
2477	207.2147883
2478	207.1695899
2479	207.1203643
2480	207.0783131
2481	207.0345031
2482	206.9950924
2483	206.9559982
2484	206.9132166
2485	206.8769425
2486	206.8424698
2487	206.7963167
2488	206.7562339
2489	206.7110031
2490	206.6691241
2491	206.6322332
2492	206.5863022
2493	206.5524814
2494	206.5060476
2495	206.4594596
2496	206.4184692
2497	206.3830856
2498	206.3398373
2499	206.2972181
2500	206.2539477
2501	206.2138889
2502	206.167293
2503	206.1255268
2504	206.0852593
2505	206.0410664
2506	206.0006313
2507	205.9582324
2508	205.925986
2509	205.8792117
2510	205.8352746
2511	205.7953346
2512	205.7555046
2513	205.7127584
2514	205.6752842
2515	205.6351265
2516	205.5954319
2517	205.5583157
2518	205.5151487
2519	205.4680066
2520	205.4228961
2521	205.3771087
2522	205.3390199
2523	205.2982962
2524	205.2540897
2525	205.2168661
2526	205.1759658
2527	205.1435791
2528	205.0952896
2529	205.0524015
2530	205.0119296
2531	204.9759799
2532	204.933469
2533	204.886365
2534	204.8490524
2535	204.8079339
2536	204.7667106
2537	204.7272397
2538	204.6851358
2539	204.638734
2540	204.6008347
2541	204.5616548
2542	204.5200556
2543	204.4785798
2544	204.4388073
2545	204.391492
2546	204.35876
2547	204.3171158
2548	204.2675014
2549	204.2250701
2550	204.1873184
2551	204.1660335
2552	204.1229029
2553	204.0760761
2554	204.0364342
2555	203.9882886
2556	203.944582
2557	203.9061355
2558	203.8590903
2559	203.8200325
2560	203.7871724
2561	203.7431627
2562	203.6987338
2563	203.658877
2564	203.6173227
2565	203.5782213
2566	203.537778
2567	203.5032298
2568	203.4644
2569	203.4223828
2570	203.372805
2571	203.3347962
2572	203.2968583
2573	203.2710299
2574	203.2286393
2575	203.1867268
2576	203.1499139
2577	203.1082623
2578	203.0711618
2579	203.0332857
2580	202.9972307
2581	202.9553573
2582	202.9145816
2583	202.88332
2584	202.838253
2585	202.7951443
2586	202.7524166
2587	202.7182925
2588	202.678379
2589	202.6428558
2590	202.6028697
2591	202.5599435
2592	202.5253509
2593	202.4846779
2594	202.4370294
2595	202.3960021
2596	202.3607957
2597	202.3186429
2598	202.2800786
2599	202.2404021
2600	202.2069496
2601	202.1696318
2602	202.1359637
2603	202.0917368
2604	202.0583813
2605	202.0245708
2606	201.9863108
2607	201.9399169
2608	201.9010986
2609	201.8613031
2610	201.8279399
2611	201.7992227
2612	201.7593101
2613	201.7258319
2614	201.6926349
2615	201.6474082
2616	201.6144503
2617	201.5719786
2618	201.5356496
2619	201.5000459
2620	201.4586313
2621	201.4213379
2622	201.3874552
2623	201.3441028
2624	201.3085597
2625	201.2705531
2626	201.23994
2627	201.2051074
2628	201.1692066
2629	201.1230428
2630	201.0882235
2631	201.0468103
2632	201.0109562
2633	200.9737155
2634	200.9345343
2635	200.9026938
2636	200.8599486
2637	200.819646
2638	200.7856936
2639	200.7525206
2640	200.7111132
2641	200.6705386
2642	200.6369164
2643	200.6010945
2644	200.5594954
2645	200.5225127
2646	200.4792142
2647	200.43986
2648	200.4116224
2649	200.3752509
2650	200.3395635
2651	200.3125121
2652	200.2724975
2653	200.2359115
2654	200.1943001
2655	200.1517973
2656	200.1144548
2657	200.0729162
2658	200.0336044
2659	200.0009602
2660	199.9573854
2661	199.9154083
2662	199.8700449
2663	199.8314741
2664	199.7986407
2665	199.7560662
2666	199.7241255
2667	199.6773803
2668	199.6429615
2669	199.6055216
2670	199.5649635
2671	199.53454
2672	199.4889453
2673	199.4451678
2674	199.4054519
2675	199.3699314
2676	199.3280518
2677	199.2838212
2678	199.2490859
2679	199.2157057
2680	199.1810654
2681	199.1405622
2682	199.1020035
2683	199.0604227
2684	199.0264901
2685	198.9895092
2686	198.9584306
2687	198.9198818
2688	198.8863122
2689	198.8448159
2690	198.8109628
2691	198.7759892
2692	198.7441396
2693	198.7064905
2694	198.6721722
2695	198.6346102
2696	198.5937547
2697	198.5565984
2698	198.5256527
2699	198.4802899
2700	198.4431327
2701	198.4059393
2702	198.3602465
2703	198.3218177
2704	198.2815878
2705	198.2416109
2706	198.1989966
2707	198.1600896
2708	198.1198321
2709	198.0840004
2710	198.0519762
2711	198.0179966
2712	197.9865885
2713	197.9542592
2714	197.9130258
2715	197.8756947
2716	197.8407449
2717	197.8073951
2718	197.772168
2719	197.7362576
2720	197.7006996
2721	197.6662618
2722	197.6275588
2723	197.5875734
2724	197.5560537
2725	197.5206543
2726	197.4785466
2727	197.4375868
2728	197.391738
2729	197.3601366
